experiment_id,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
4241d326-4ace-415d-b99d-28d7841e7bdf,1672215706,62,15312336-f8fd-4d08-a9c2-33304fbca2b1,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,2.4,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
af8378f1-0785-4e18-b7a6-dd8841b32992,1672215704,64,9515cd57-de7a-4af2-ad88-918b7e0f92ba,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,2.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
2d49a535-59f2-42e7-b8da-131d921ad4c8,1672215705,63,d5e2f8e5-beb1-4a18-b1b1-eb5f63fa4831,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,2.2,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
7b9479e8-8e03-46ca-8c2b-5d524a62146d,1672215708,80,b2591e5e-9c52-4e7c-941b-5f2cb5f6c64e,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.05,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
46734fb6-8507-40a7-ac83-7be46f84ac6e,1672215709,81,772b8c83-33df-4538-8353-c76e2819c648,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.1,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
01d7bee3-99f6-459a-a621-7fe994abff7c,1672215708,82,a8b916e4-d7e6-45a4-b452-d659632eedd9,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.01,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
906f40d0-69e5-4ac9-a331-63eb6facbff6,1672215710,81,7d168b6b-8800-46f3-8db9-1b8a9f3326f5,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.2,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
c74bb23a-1dc8-4b4d-ba8f-c2af4d6d5b04,1672215757,77,fa8a4d2c-ef17-4b21-8953-af5852d42644,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.4,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
f40fc528-f1eb-4d30-8ebf-f7b67bc9f9c0,1672215773,61,46073ff5-e572-410c-ac38-625f0d014b05,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,1.8,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
8bd24e00-eee7-48c1-84a8-a78d7671ae8f,1672215772,63,0b0bae02-f8d8-4ffa-a6ae-32aa38288369,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,1.6,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
255e4368-8a23-4245-8ef7-3b826dd16374,1672215772,65,1aa22ffb-2dcd-4809-a2db-bb68c34ff200,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,1.4,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
12704dd8-f03d-4941-bbf1-d1f660a7df41,1672215768,70,0fc6b780-b807-4720-adb2-a3389092b136,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,1.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
4b7c65a6-2446-47a6-a4bd-7ba3d7e065d9,1672215764,75,c30f93c6-324b-45e6-95be-71c3e984b391,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.6,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
fb01be75-17bb-4a7a-92e5-bc8a40829371,1672215766,73,681825a6-bc3e-43d3-bb30-ce9f64656ff8,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,0.8,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
22e5806b-7da3-4da5-8456-be1140e9808b,1672215771,68,5826b6d8-123d-4153-86b9-9f6b2bacf0d0,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,1.2,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
dbf5773a-9669-47c6-af0b-eefd3c57c034,1672215794,52,eda09589-c543-49dd-b3ac-2b56bfe92cd3,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,2.2,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
cf3bd610-ebd2-4db1-af05-6e00ba8be9d1,1672215794,52,13295425-be9b-4b1e-81ba-2124a5b0c4bb,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,2.4,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
b15f9891-af0a-461d-8afe-8fcb1106616a,1672215795,52,48c554fd-99e0-47d4-8210-da42c76409af,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,3.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
47b3e79c-d681-4386-8532-9b9401bc6a2b,1672215793,55,3222941b-61d8-4300-9555-d6d2f419a6f0,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,2.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
e3a2d998-1652-4813-b445-3b81e8d5ab55,1672215838,21,9ca83daf-d545-4947-9b40-01df6f9048e6,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,10.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
4f6a0efc-21ed-4cc8-b180-8d29756f3e09,1672215838,21,d7310b05-6275-4deb-bbd9-d0d186c4ae04,[],REPULSIVE,100,10000,0.2,40,NULL,NULL,5.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
